POINT_X,POINT_Y,PLA_base,PLA_cf,Delta
722921.066784,4367864.19984,0.12618052350491335,0.1209610140074196,0.005219509497493752
723145.408226,4367864.43623,0.18755755798067833,0.14702167464770027,0.04053588333297806
722015.829043,4368063.63722,0.6576849744545106,0.42606640359192816,0.23161857086258242
723555.558048,4367703.07788,0.14980016204491806,0.12318006317280457,0.026620098872113487
723417.511199,4366323.57639,0.16763227163658564,0.1568405316731816,0.010791739963404046
722751.903726,4366561.77753,0.11220798323105567,0.09903907599193687,0.013168907239118802
723169.603194,4366693.21446,0.1679417145152767,0.15976549298591453,0.008176221529362176
723131.333583,4366192.25823,0.09806890835653158,0.1654151248929898,-0.06734621653645821
723122.181031,4367887.52644,0.19707965407605163,0.14595691623882331,0.051122737837228316
723471.599508,4366408.40697,0.16566710530818246,0.15131498406319388,0.01435212124498858
722085.886111,4367447.29983,0.2520345834034231,0.17438326323864542,0.07765132016477769
723440.260324,4366855.33418,0.14908711085765197,0.14024793833178475,0.008839172525867217
723262.53985,4366585.42658,0.21009725382186822,0.18515074062886694,0.024946513193001285
723455.774742,4366809.11497,0.17096348111572177,0.1740038995542441,-0.0030404184385223465
722465.299593,4367000.73752,0.14945430875632362,0.08445187703651162,0.065002431719812
722519.544186,4366885.20257,0.09136335835535568,0.09182327748632763,-0.0004599191309719447
722845.049398,4366184.25597,0.10422870317259524,0.12981999310028475,-0.02559128992768951
722689.255888,4367524.93651,0.10817297841528192,0.08357123416209881,0.024601744253183108
723594.675073,4367217.67979,0.09932798179808991,0.10183730198312675,-0.0025093201850368424
722410.959037,4367247.26649,0.20453418190051906,0.17466991007652008,0.029864271823998978
722402.773766,4367848.26864,0.19953458160515,0.16873322974678087,0.03080135185836913
722233.225563,4366961.98627,0.14549356721907175,0.0772221395745567,0.06827142764451505
723354.533239,4367571.8664,0.09151277743365062,0.08033130968813126,0.011181467745519355
722240.622641,4367432.03425,0.1845971740299412,0.16643738028080088,0.018159793749140313
722333.276204,4367678.6905,0.2020858349960509,0.18488562033736775,0.017200214658683155
723432.617511,4366747.44081,0.13994626691956188,0.14824233698221687,-0.008296070062654981
722233.700404,4366299.25798,0.026241962000623575,0.026288245887530284,-4.6283886906708926e-05
722936.871956,4367455.84148,0.11876961821695446,0.08302858809165473,0.035741030125299736
722348.427798,4368110.18017,0.20335885522374045,0.16855545388607257,0.03480340133766788
723369.770444,4367841.56406,0.1880034777051701,0.14358498179916857,0.044418495906001526
722131.720039,4368264.06563,0.130073478846302,0.12164225006126313,0.008431228785038866
722504.134259,4366800.42194,0.08654509938076706,0.08790585591015398,-0.0013607565293869278
722580.442927,4368179.75032,0.22645308144808457,0.18419695774125455,0.04225612370683002
722489.196213,4366083.71676,0.02226822185181794,0.03308483320725721,-0.010816611355439272
722836.97613,4366608.10095,0.10504674147343891,0.09651838272255978,0.008528358750879136
722920.82107,4368164.68822,0.15885440072255644,0.1279787022047188,0.03087569851783764
722403.142275,4367355.1359,0.15086815275576015,0.16171343460789583,-0.01084528185213568
722812.590787,4368079.82427,0.1696957281185412,0.11794850887138443,0.051747219247156764
721861.649233,4367277.57616,0.20315124585356817,0.17220745985825123,0.03094378599531694
721799.69104,4367377.69143,0.19544189474073081,0.16859516129722157,0.02684673344350924
723463.139509,4367232.94486,0.10177269450913393,0.10150370091656544,0.0002689935925684894
722000.287634,4368163.78358,0.05930568279333601,0.08736896948062206,-0.028063286687286047
722535.227703,4366607.79994,0.07855087829691422,0.08405149851954621,-0.005500620222631994
723355.286839,4366701.11973,0.2275897810998661,0.21900168069130907,0.008588100408557037
723456.064229,4366477.74773,0.1595258581588297,0.14144758899677032,0.018078269162059374
723123.52587,4366277.02261,0.1286477261972667,0.14189609452975976,-0.013248368332493071
722063.306523,4366545.70318,0.03147884056697244,0.005494188493974301,0.02598465207299814
721954.322016,4367516.52647,0.2444796747921536,0.17899151204551078,0.06548816274664282
723154.475837,4366277.05518,0.13549357906198253,0.1381552789147054,-0.002661699852722854
723084.124919,4367140.06805,0.12689858990119898,0.07973336861898846,0.047165221282210526
723044.648723,4368095.47563,0.15268695091671333,0.12682648228766713,0.0258604686290462
723455.443548,4367186.70239,0.0828586253145819,0.1035208926142475,-0.02066226729966561
722727.851955,4367632.84902,0.11263502069452154,0.08529877238015338,0.027336248314368164
722171.583154,4366607.45277,0.05795072635636251,0.03058656064462413,0.02736416571173838
723176.273442,4367956.92876,0.17875969626044524,0.15104785771265267,0.027711838547792578
721984.864938,4368094.42745,0.7485447204718771,0.4623544002028176,0.28619032026905955
723339.067463,4367564.14429,0.10634132602159051,0.08864118521998327,0.017700140801607242
723477.792977,4368157.58375,0.14451703381656866,0.13803322077516664,0.006483813041402026
722186.595735,4367254.75805,0.22663691837311623,0.17129642876907797,0.05534048960403826
722031.979154,4367092.79677,0.2070107127725964,0.15943778027291,0.04757293249968639
723478.972147,4366824.55258,0.13913898178822504,0.1358470041959352,0.0032919775922898298
722535.105357,4366769.62818,0.16336485984879476,0.10493730606913927,0.058427553779655486
722187.008108,4366676.82235,0.08647358160217078,0.03814475269001674,0.04832882891215404
722983.378365,4367348.01371,0.12584567283193382,0.08769220643837991,0.03815346639355391
721884.549473,4367732.20722,0.21145283816748445,0.1321155986699166,0.07933723949756785
722651.355872,4366515.4395,0.15503414728377146,0.10432854019907815,0.05070560708469331
722317.843859,4367624.73957,0.24741600951789813,0.18086936686435753,0.0665466426535406
723029.27348,4367979.88709,0.1711598199405008,0.11679305038470444,0.05436676955579636
723115.475548,4366654.62644,0.11351394453829139,0.12186895730294446,-0.008355012764653072
722721.068824,4366415.32649,0.12065310805481229,0.09604465218467871,0.024608455870133578
722280.113767,4366314.71456,0.033253024957917786,0.03375596978673304,-0.0005029448288152508
723602.238543,4367410.32759,0.10218241314266052,0.09893948428100202,0.0032429288616585006
723238.463603,4367602.56162,0.14573961448733616,0.11477404133080464,0.03096557315653152
721977.822852,4367092.74729,0.2328644975739263,0.15154728011068846,0.08131721746323783
722628.197305,4366446.05963,0.07308060017298341,0.0751891068421119,-0.002108506669128485
722828.834573,4367116.68618,0.10556436999161778,0.08317788704774584,0.022386482943871938
722457.023979,4367717.33605,0.17207297963296914,0.1870733598504264,-0.015000380217457254
722425.7433,4368164.1881,0.1924356010947267,0.1881820875092007,0.004253513585526003
723355.611419,4366323.50925,0.18923208234526726,0.17396774965624703,0.015264332689020221
722952.752417,4366954.99184,0.09891631874372486,0.08873987618337253,0.010176442560352328
721900.095116,4367624.35004,0.22646122510561137,0.1620834073424216,0.06437781776318977
723323.207422,4368011.02209,0.1446522264644896,0.13040246257768875,0.014249763886800854
722557.111117,4368341.52295,0.10307263387972919,0.06676869356690766,0.036303940312821525
722604.371297,4367247.45605,0.21147473148192764,0.09005996735374079,0.12141476412818684
722249.169726,4366306.97895,0.02856506585248754,0.028470051721404165,9.501413108337423e-05
721900.079361,4367647.46542,0.22353654585836663,0.14637937785462907,0.07715716800373756
722921.123358,4367794.85477,0.1623674289767086,0.1118169715385633,0.050550457438145305
723014.419168,4367232.46277,0.11806125661648707,0.08390958698772566,0.034151669628761414
722797.900224,4367101.24323,0.10074504532212186,0.08087037152075331,0.01987467380136855
722751.68624,4366839.19751,0.2550240911504326,0.13836029435204106,0.11666379679839156
722882.443478,4367794.81469,0.16107760721147388,0.09100955315386801,0.07006805405760587
723501.603788,4367479.56418,0.05946606899062752,0.061917163732450195,-0.0024510947418226736
722658.25696,4367594.25275,0.12589561502517446,0.08878017561201965,0.037115439413154816
721977.605122,4367408.67337,0.2396586007116432,0.17936499895642355,0.06029360175521964
722225.593935,4366815.56711,0.12740561901502728,0.06714092308898002,0.06026469592604726
723060.364582,4367802.70573,0.1480019264638014,0.13947873316922754,0.00852319329457385
723254.370504,4367094.01482,0.07874511040674792,0.06592790017112231,0.012817210235625612
722751.078678,4367609.75691,0.10932521319036101,0.08090619303770662,0.028419020152654392
723084.584366,4366585.23796,0.43417320319936414,0.28011648695157965,0.1540567162477845
722843.831891,4367710.01892,0.10070714286693695,0.06969127996861103,0.03101586289832592
723044.468529,4368311.20592,0.13912644466802387,0.14121833922635826,-0.0020918945583343895
722271.595837,4367393.53674,0.18160401897496123,0.1704052189146156,0.011198800060345626
723208.483123,4366462.06774,0.1386362124868766,0.14469806292390083,-0.00606185043702423
722642.206663,4368333.90379,0.18192654544322398,0.16116751408365398,0.020759031359569996
723053.869437,4366300.06935,0.12340107753524844,0.13972629681846183,-0.016325219283213385
723292.484056,4367756.72386,0.24210288847801612,0.1401978351337338,0.10190505334428232
722689.617124,4367062.60524,0.1290800132167897,0.11261198807761605,0.016468025139173642
723114.178867,4368203.41553,0.14524484979850646,0.13976167031424871,0.00548317948425775
722643.896226,4366153.22806,0.06358724037181698,0.0400472002031836,0.023540040168633383
722781.888192,4367779.30131,0.029893393561166774,0.07012887614594236,-0.04023548258477559
723199.66473,4367741.21339,0.1779007025954008,0.13112597358561603,0.04677472900978477
723539.830455,4367988.14705,0.1310701984501771,0.12841422274134656,0.002655975708830527
722363.852956,4368171.83252,0.20168321056097782,0.20771692487528473,-0.006033714314306909
722821.361321,4366785.32595,0.1860396993478223,0.11949571648845368,0.06654398285936862
722404.183757,4365944.91323,6.94939055166998e-05,0.0014287591083523188,-0.001359265202835619
722836.009017,4367817.88198,0.1336026094824354,0.08452806494719649,0.04907454453523892
723108.082664,4366238.47355,0.12533005411464834,0.16349229119048816,-0.03816223707583982
723183.956799,4368018.57608,0.17496809288869455,0.15525039795773746,0.019717694930957097
723308.155826,4367525.58403,0.1236006429107312,0.09489086732476593,0.02870977558596527
722341.063586,4367609.35154,0.22926784389986393,0.17910193377988118,0.050165910119982754
722000.696301,4367578.21075,0.24980763718174268,0.16707609672586818,0.0827315404558745
723485.508019,4368180.70652,0.16657278283771748,0.13863343333356284,0.027939349504154637
722659.371426,4366153.2434,0.06691214422074723,0.04518664358321162,0.02172550063753561
722558.116932,4367031.65152,0.10321358327687631,0.08453943960580292,0.018674143671073395
723416.335171,4367672.10256,0.14668970607593207,0.1279213551406005,0.01876835093533158
722233.584789,4366461.09215,0.04396923966964269,0.039503126355608466,0.004466113314034223
722419.262005,4366484.38747,0.06989900652885997,0.05768879393745242,0.012210212591407546
723316.548495,4366762.72681,0.1798480273360052,0.19146978534584516,-0.011621758009839972
722340.755165,4368025.42058,0.228390871849851,0.14137729400022517,0.08701357784962582
722434.180044,4367231.87783,0.20200829060209363,0.17461972087841302,0.027388569723680617
722735.356268,4367925.64866,0.14533369343315064,0.13887628292880277,0.006457410504347866
723385.012551,4368103.54771,0.10788699139583001,0.1135598672068127,-0.0056728758109826916
723346.984172,4367356.10676,0.10426896373562237,0.10460209315806679,-0.00033312942244441424
722860.493995,4366222.80475,0.11058588054372838,0.1347659800930191,-0.02418009954929072
722952.111458,4367740.95141,0.13098448070150295,0.10978209074961374,0.02120238995188921
722774.641467,4367162.8652,0.1184596912817993,0.0950450924566148,0.0234145988251845
721675.900114,4367392.9929,0.14188243006440565,0.10277648206711774,0.03910594799728791
722473.629342,4366207.00795,0.036601477057162095,0.04726795901239355,-0.010666481955231455
723347.913614,4366277.26163,0.2022038143469474,0.1683503086503796,0.03385350569656781
722186.68944,4367123.76305,0.22574290342525763,0.1732041499881912,0.05253875343706643
722588.411358,4367879.27118,0.14166078273567817,0.17724260391652472,-0.035581821180846546
722116.48045,4367940.45426,0.5635849590317521,0.3052751917346396,0.2583097672971125
722131.703384,4368287.17917,0.09923432311822858,0.10954824843394866,-0.010313925315720077
723369.998984,4367579.58861,0.09049971641240259,0.08233695438168945,0.008162762030713144
723045.333448,4367271.02312,0.11749386442216192,0.08409421119110536,0.033399653231056564
723037.060586,4367918.25605,0.16066020569567419,0.12541182858536246,0.03524837711031173
723479.505242,4366215.75194,0.1757311363767849,0.1655874983854079,0.010143637991376991
722650.981362,4367000.92035,0.2655339080813963,0.12135352541615302,0.1441803826652433
722139.444421,4368279.48199,0.1285252887614838,0.12184679672905857,0.006678492032425237
723160.651356,4368134.12293,0.1504951034577083,0.13815507287962323,0.012340030578085082
721838.206545,4367624.29418,0.20570904590743389,0.14210306734191963,0.06360597856551425
721822.894866,4367385.41745,0.21274384664495208,0.17575807908990654,0.03698576755504554
722797.212155,4367964.23621,0.16880182575539493,0.10549422391854064,0.06330760183685429
722132.478765,4367200.76855,0.21261215677525816,0.16888038497890837,0.043731771796349794
722789.654908,4367740.78386,0.025114725594896838,0.06350646101902667,-0.03839173542412983
722147.185399,4368271.78474,0.1277685541404915,0.12201843243195372,0.005750121708537795
723370.166702,4367386.95407,0.1052826483336022,0.10311530021089577,0.002167348122706428
722217.436016,4367401.19081,0.1854451564605104,0.16516507793238414,0.020280078528126272
722333.253438,4367709.51088,0.18855718517306727,0.15441077017024835,0.034146415002818925
721946.485008,4367662.9178,0.23511482227774247,0.15201936509321962,0.08309545718452285
722334.298015,4366283.9399,0.035540622866798904,0.035303166040114055,0.00023745682668484952
722411.780146,4366137.58897,0.08529359033137149,0.09248027744550061,-0.00718668711412912
722860.646627,4366030.13766,0.09158355754796144,0.1288264635742918,-0.037242906026330375
723363.163384,4366539.29728,0.1810496952390264,0.19737008571903286,-0.01632039048000647
723231.127701,4367132.51863,0.08578967466010808,0.06966510645341982,0.016124568206688256
723307.742529,4368003.30026,0.16792274284156503,0.13624742523964026,0.03167531760192477
722758.514705,4367987.31124,0.1730511509142454,0.12081445528435714,0.05223669562988825
723362.724336,4367047.89731,0.11832255382769548,0.15048773381044656,-0.03216517998275108
722062.930968,4367085.11957,0.2102266346580986,0.16639364340874827,0.043832991249350334
722000.546108,4367793.95318,0.26697317023445605,0.13422958360126522,0.13274358663319083
722620.471776,4366430.63924,0.08521897490289544,0.08423893161376865,0.0009800432891267918
722124.62761,4367362.57673,0.2563179149778732,0.17358394930246143,0.08273396567541177
723586.841799,4367325.54958,0.09651814186079721,0.09759617688454598,-0.0010780350237487718
723069.464511,4366153.66018,0.1330442837870507,0.153291390590738,-0.020247106803687326
721629.417624,4367493.12135,0.10203870312404152,0.07929685038212897,0.022741852741912552
723022.45965,4366862.59309,0.11797623479932953,0.08977744328765268,0.028198791511676854
722178.30546,4368025.26539,0.21740948042662345,0.130279218189533,0.08713026223709044
722402.698673,4367948.43244,0.21581339589301263,0.20028928954717534,0.015524106345837285
722573.971844,4366530.77567,0.08365626354805772,0.08019365679825795,0.003462606749799771
723315.658791,4367795.27454,0.22841512083724314,0.1559697847100275,0.07244533612721563
721745.511456,4367416.17014,0.17472181474791149,0.1542718003036075,0.020450014444304
722225.088803,4367516.77807,0.23941391722766808,0.180079990002214,0.05933392722545408
722674.757677,4366268.8575,0.08987917615426746,0.0658321830450343,0.024046993109233167
723307.575274,4368195.91962,0.14459141054040525,0.13775410175715885,0.006837308783246399
722620.294782,4366661.82686,0.08528369569897334,0.09719558643633194,-0.0119118907373586
722364.500248,4367301.16026,0.19456401493552775,0.17738869531945278,0.017175319616074963
722891.597579,4366030.16919,0.11984997426158055,0.13996558414741994,-0.020115609885839394
723300.86994,4367001.59517,0.09507219192532411,0.14950052230227043,-0.05442833037694632
723454.736407,4367988.05219,0.1407212668913035,0.13333571153178797,0.0073855553595155166
723247.215374,4366408.16411,0.17198458641424513,0.16291003349501143,0.009074552919233703
722186.48524,4367408.86708,0.20882452211418087,0.1697038373913302,0.039120684722850685
722225.759437,4366584.38484,0.05273178360080156,0.03483819103266806,0.0178935925681335
722410.71748,4367570.89277,0.20275532191084225,0.177520148145426,0.025235173765416258
722595.973958,4368102.71898,0.2138729238043107,0.18239305984270543,0.031479863961605264
722921.73041,4367047.42976,0.1056774282281129,0.0820899203453764,0.02358750788273649
722534.930192,4367000.80555,0.10149805307442454,0.082551643102273,0.018946409972151537
722558.678123,4366291.86263,0.06774133390573192,0.07170519141115943,-0.003963857505427507
722480.307993,4367617.19193,0.1683750078224857,0.20465641291306555,-0.03628140509057984
722581.972197,4366183.9937,0.05514719180201418,0.0327822185241359,0.02236497327787828
722140.688958,4366530.36204,0.035462087923252894,0.02641020688381851,0.009051881039434384
723230.562802,4367795.18235,0.25588256953329275,0.17277129951196926,0.08311127002132349
723022.705725,4366562.05458,0.17883825221488076,0.15667182576305388,0.02216642645182687
723214.847123,4368080.2479,0.18064075817332878,0.14247650659539607,0.03816425157793271
723292.497311,4367741.31361,0.24127449357816386,0.13587336926855814,0.10540112430960571
722302.190285,4367871.28632,0.18264920445445554,0.1271612525328028,0.055487951921652734
722650.304358,4367871.62816,0.09212428965661297,0.12398496470658679,-0.03186067504997382
723354.076541,4368095.80897,0.10573031087972437,0.11214887336677001,-0.006418562487045643
722781.555526,4368195.36298,0.16823951314182836,0.10090423571059937,0.067335277431229
723099.899152,4366777.90802,0.11956218354897087,0.08677972834749238,0.03278245520147849
722055.15669,4367139.05205,0.21691253165859029,0.16946809692035789,0.0474444347382324
722550.555942,4366800.4674,0.10575446585599135,0.09141477370077739,0.014339692155213968
722456.907476,4367871.43628,0.19955100503660259,0.18280474099299182,0.016746264043610765
723463.437366,4366893.88959,0.13939463925674409,0.133166766051202,0.006227873205542078
723516.291708,4368357.94736,0.10856475080154145,0.11051115194931208,-0.0019464011477706294
722309.766759,4368087.02873,0.21546160739268924,0.16635944653432294,0.0491021608583663
723500.944855,4368219.24727,0.13089940239289463,0.1316501884307153,-0.0007507860378206666
722992.113269,4366122.75313,0.12835262593020816,0.17284837586693425,-0.04449574993672609
722356.059882,4368248.87092,0.2056678011626295,0.1932088151633638,0.012458985999265704
722851.125682,4368257.07153,0.1414596986290276,0.12424535538978619,0.01721434323924141
723469.988774,4368234.62203,0.1557422682239777,0.14131539563642442,0.014426872587553263
722202.783521,4366252.99015,0.018332583522009494,0.0172242776512967,0.001108305870712794
723215.621709,4367171.03051,0.09051775795527552,0.07354235951439252,0.016975398440883
722697.743372,4366561.72329,0.11082216198408495,0.10228226483991756,0.008539897144167391
722101.532684,4367200.73979,0.2335699900303758,0.17069337925983624,0.06287661077053955
722456.755761,4368071.76212,0.2740256374850853,0.22042334778369563,0.053602289701389666
723222.675202,4367972.38846,0.17662166216190753,0.15568664327721932,0.02093501888468821
722039.678232,4367146.74345,0.22079819458049948,0.1696964715622621,0.05110172301823737
722256.624817,4366700.00594,0.15111991557675092,0.07069748204330016,0.08042243353345076
721722.388731,4367285.15787,0.10927765659846332,0.0832294286736539,0.026048227924809417
723253.797226,4367764.38709,0.2555559446732133,0.14412234464812476,0.11143360002508854
722341.290975,4367301.13798,0.19889011580464816,0.17604114452723083,0.022848971277417335
722766.605954,4367540.42536,0.10536900952991995,0.08059377593687163,0.024775233593048326
722844.264706,4367170.64173,0.11270827062071552,0.08165486526824278,0.031053405352472738
723423.459467,4368365.54845,0.17260154229110794,0.15933849565604094,0.013263046635067
722643.179101,4367085.67603,0.12925314964885884,0.09144418520060647,0.037808964448252366
723346.883957,4367471.68854,0.11348920469953383,0.09477137256187868,0.018717832137655155
722535.035396,4366862.09992,0.08434009547646047,0.08790809225165674,-0.003567996775196272
722581.079037,4367355.31015,0.19782209879406762,0.09561866932884654,0.10220342946522108
722464.829895,4367624.88198,0.16708168918121064,0.1845784885031547,-0.017496799321944062
723068.40861,4367432.86282,0.0939189622623232,0.07519962675403061,0.018719335508292592
722565.753627,4367162.65614,0.14731380108237532,0.08517721136606449,0.062136589716310836
723555.716759,4367525.85679,0.10175216518449633,0.1014792233838969,0.00027294180059943274
721993.072376,4367416.39288,0.2415507878951805,0.17944700500290983,0.06210378289227067
722101.380431,4367416.49281,0.2575915565858337,0.1755288570891592,0.08206269949667452
723215.425459,4367402.19746,0.09587085242542273,0.056528366175602425,0.039342486249820306
722990.422416,4368187.87508,0.14617367890028077,0.12625442322478747,0.019919255675493297
722890.795934,4367031.98631,0.09912937043193751,0.08523067040199298,0.013898700029944533
722140.007048,4367493.58215,0.24216693907072068,0.16715267580224905,0.07501426326847163
721799.443526,4367747.54074,0.20473999084011305,0.10951316586375498,0.09522682497635807
723237.994669,4368149.61569,0.15642653010652657,0.13351171959976407,0.0229148105067625
723169.699872,4366577.62147,0.18101907941593318,0.1624048224123548,0.018614257003578383
722487.580862,4368225.88591,0.23671818059302063,0.19496737202541312,0.04175080856760752
722411.336736,4366738.68378,0.16337662111710466,0.08691941434164563,0.07645720677545903
722673.614638,4367740.66621,0.03365055968731518,0.06013631108279405,-0.026485751395478867
722341.353394,4367216.37714,0.2105591965153392,0.17410558050983532,0.03645361600550387
723371.212202,4366177.10073,0.1779375569089065,0.16777177252511155,0.010165784383794951
722333.338828,4367593.93367,0.2397924554447117,0.1686543594799759,0.0711380959647358
723130.182926,4367571.62457,0.12162082105841,0.09389707716699958,0.027723743891410427
722295.666389,4366206.83799,0.021268762334705267,0.021723631651148958,-0.0004548693164436908
723463.680313,4366616.46975,0.13418299160843772,0.13993255303542773,-0.005749561426990013
723216.084188,4366623.90815,0.18949884342810053,0.16662601353215606,0.02287282989594447
723316.812265,4366454.47732,0.18743078720875245,0.19290973975038517,-0.00547895254163272
723222.991206,4367602.54501,0.14367223824625835,0.11789908810355522,0.025773150142703136
721877.231403,4367115.7733,0.17095529107560375,0.10994586711698923,0.06100942395861453
722465.656746,4366522.96371,0.07189250993494264,0.07112229302806596,0.000770216906876689
723231.714626,4366438.97327,0.12986894980157881,0.13745927381159914,-0.007590324010020327
723145.140814,4368180.3346,0.14841270591120986,0.14070060228518314,0.007712103626026728
