POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,DBB,DOB,P,CUS_1,CUS_2,CUS_3,CUS_4,CUS_5,OC_1,OC_2,OC_3,OC_4
722992.113269,4366122.75313,0.12250208368421057,0.538546260417566,1.0,0.012932047645116712,0.1558393237460619,0.1682934477604437,0.3403483119997745,0.014882305607449128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722999.850962,4366122.76114,0.12399873463260414,0.5348402051837379,1.0,0.012334134200861713,0.15258862645449361,0.16417587247072352,0.33409552287999794,0.026295870399712894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723007.588578,4366122.76915,0.12518614690901078,0.5324696951842834,1.0,0.011750320300771389,0.14947016422924536,0.15861906699374287,0.3278462682715806,0.03363610165652361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723015.326271,4366122.77718,0.12635738757636106,0.5312009526872384,1.0,0.011180605944845767,0.1464917370347802,0.15300498615389954,0.32159985428272186,0.03562248835251022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723023.063889,4366122.78521,0.1275113905158689,0.5328035814928769,1.0,0.010626155155042338,0.14365779962787217,0.14740539840375103,0.3153563025975406,0.04583452621628978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723030.801508,4366122.79317,0.12864707676394363,0.5328035814928769,1.0,0.010086976683406107,0.14097388319351178,0.1418217751791213,0.30911628542371855,0.04583452621628978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723038.539204,4366122.80122,0.1297633673569944,0.531434666735186,1.0,0.010086976683406107,0.13844666158664304,0.13625626278489653,0.30911628542371855,0.06592244275857667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723046.276823,4366122.80927,0.13271356208937085,0.5291642971543691,1.0,0.009563070529937157,0.13607948001495507,0.130711062843099,0.30287984612949326,0.07850855238006271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723054.014442,4366122.81734,0.1339753072502962,0.5505992823008244,1.0,0.009055609468637801,0.13387566712570254,0.12518906290824047,0.2966483508143471,0.06872944925513269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723061.752141,4366122.82533,0.13319304580220992,0.5505992823008244,0.04976356676424228,0.008564593499507986,0.13183856812657463,0.12098593413561178,0.2904218428465177,0.06872944925513269,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723069.489761,4366122.83341,0.13311116017255606,0.5426863742172946,1.0,0.008090022622547932,0.12996927600622216,0.11536314637852428,0.2842003222260049,0.04095706837443556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723077.22746,4366122.84149,0.1330561972534519,0.5426196351639827,1.0,0.00763189683775764,0.12827000986281495,0.10975849157869619,0.2779858923123294,0.018812737473766345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723084.965081,4366122.84959,0.12905329371105,0.5416179762415412,1.0,0.007190216145136874,0.12673967670770225,0.10417557641341035,0.2717785747896099,0.01215067496341547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723092.702703,4366122.85769,0.12431121019536329,0.5412840899329479,1.0,0.006766153318688392,0.12537716699179907,0.09861805181365861,0.2655790635496469,0.010357324771347555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723100.440328,4366122.86572,0.11995918486253125,0.5412840899329479,1.0,0.006766153318688392,0.12418135460558628,0.09308952445672376,0.2655790635496469,0.010357324771347555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723108.178028,4366122.87384,0.11489816484734564,0.5410170063583443,1.0,0.006358544336454247,0.12314669180363914,0.08759652729639576,0.25938950532019855,0.008265242290880655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723115.915651,4366122.88196,0.11070022579111406,0.5409835731510103,1.0,0.005967371694345039,0.1222698333782687,0.08336511487200765,0.2532113095689848,0.005972843031401015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723123.653353,4366122.89009,0.1069407184520551,0.540416036478486,1.0,0.005593825670452829,0.12154523158405002,0.07772637918454221,0.24704590744784424,0.00484330352883523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723131.390977,4366122.89823,0.1063470187362541,0.540416036478486,1.0,0.005236724738730256,0.12096732211512416,0.07211266343779804,0.2408961395763357,0.00484330352883523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723139.128605,4366122.9063,0.1057520216951833,0.5400487169625586,1.0,0.004896068899177319,0.12052722857881147,0.06653127502547243,0.23476484657401767,0.004452629571929724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723146.866308,4366122.91446,0.11082521858517864,0.540582947789105,1.0,0.004571858151794159,0.12021827712016793,0.060869920160998535,0.22865627852816878,0.004361840938795569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723154.603934,4366122.92262,0.11039636909227613,0.540516145055115,1.0,0.004264092496580621,0.12003044867656086,0.055218350897925456,0.22257401331838575,0.004257354245301854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723162.341638,4366122.93079,0.10996321658981532,0.540516145055115,1.0,0.004264092496580621,0.11996932411428311,0.049601222083875296,0.22257401331838575,0.004257354245301854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723170.079265,4366122.93897,0.11423011940222126,0.5401488892232045,1.0,0.00397277193353672,0.11996599546702831,0.04403165770942094,0.21652514165150585,0.00439446866858258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723177.816895,4366122.94708,0.12279516359194581,0.5401155196965486,1.0,0.0036967149366151503,0.12006156573224226,0.039818519300989653,0.2105182070703238,0.004769920086344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723185.554601,4366122.95527,0.13421127915655048,0.5396814611273093,1.0,0.003434766235903053,0.12024493941907531,0.03413142537302336,0.2045631192171166,0.005225499675656557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723193.292229,4366122.96347,0.14407472757967604,0.539815002914611,1.0,0.003189253875315809,0.12050944267258383,0.028490078716727412,0.19867484013383438,0.014552455627160099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723201.029859,4366122.97168,0.1554671316348939,0.539815002914611,1.0,0.002956668284890593,0.12084618253965372,0.022928199275425172,0.1928753575169082,0.014552455627160099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723208.767568,4366122.97982,0.1668606146537025,0.5393475748187159,1.0,0.0027370094646275434,0.12124626606717116,0.017401266434942445,0.18719171146244204,0.19129327682486796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723216.505199,4366122.98804,0.1822408552954659,0.5315682085224878,1.0,0.002530259910437052,0.12170303596062655,0.01160084428996163,0.18377895643010017,0.2875292147050206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723224.242907,4366122.99628,0.26009565680161695,0.4351106639197477,0.3244764692636793,0.002530259910437052,0.12221092791416092,0.005800422144980815,0.18377895643010017,0.42982741028714827,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723231.980539,4366123.00452,0.5098052614580537,0.4351106639197477,0.3244764692636793,0.0023329188044010074,0.12276326807283026,0.0014501055362452038,0.18069590842362956,0.42982741028714827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
723278.406496,4366123.05404,0.2860127475951699,0.5675937323883002,0.3244764692636793,0.001291915588313361,0.126797472622725,0.0014501055362452038,0.1709472273601537,0.04892498422392581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
723286.144133,4366123.06225,0.21460466363001782,0.550899799082762,0.3244764692636793,0.001291915588313361,0.12756764873159782,0.004350316608735611,0.1709472273601537,0.03669359931718159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
723293.881846,4366123.07056,0.17856227022571194,0.550899799082762,0.3244764692636793,0.0011461415302091577,0.12836225148077396,0.008700633217471223,0.17025799764510471,0.024462296483360152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
723301.619483,4366123.07886,0.17680379077930042,0.550899799082762,0.5946858815582076,0.0010104585797534177,0.12918244010064073,0.014281872273528989,0.16982812083258345,0.024462296483360152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723309.357197,4366123.08718,0.17505716708758232,0.550899799082762,0.5946858815582076,0.0008851205462452466,0.13002705536081083,0.019723537897283247,0.17025799764510471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723317.094836,4366123.09543,0.17332130734216222,0.550899799082762,0.5946858815582076,0.0007700049010576221,0.13089614694258656,0.025325006430063916,0.1709472273601537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723324.832474,4366123.10376,0.17159839515983094,0.550899799082762,0.5946858815582076,0.0006651028921456775,0.13178966516466567,0.030999703787798864,0.1718695179837239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723332.57019,4366123.1121,0.1698862469237977,0.550899799082762,0.5946858815582076,0.0005701957183894268,0.13239869168927282,0.036713773117252504,0.17301207588574205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723340.307829,4366123.12045,0.1681859415976532,0.550899799082762,0.5946858815582076,0.00048502957048997264,0.13333443901831699,0.04245118627819935,0.17436282301205416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723348.045546,4366123.1288,0.1688378282785259,0.550899799082762,0.5946858815582076,0.00048502957048997264,0.13429466266896678,0.048203756334475906,0.17436282301205416,0.01093985984375134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723355.783188,4366123.13709,0.16965889388146463,0.550899799082762,0.5946858815582076,0.00040937689528264265,0.1352804225090049,0.05240478305592748,0.17591110161828583,0.035280193090639816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723363.520829,4366123.14546,0.1707665656105942,0.550899799082762,0.5946858815582076,0.00034288761097563125,0.13629064211021458,0.05804047630089973,0.17764837900370148,0.04279185075109403,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
723371.258547,4366123.15384,0.17188823817679402,0.550899799082762,0.3244764692636793,0.00028521163577710507,0.13732530491216172,0.0637056757063423,0.17956472384190544,0.04279185075109403,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723378.996189,4366123.16222,0.17302284546127797,0.5675937323883002,0.3244764692636793,0.00023611266447751134,0.13838331792619546,0.06939327855196199,0.18165229732396293,0.046543091322218004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723386.733831,4366123.17062,0.1741714664276368,0.550899799082762,0.3244764692636793,0.0001952318632404415,0.1394657741409665,0.07509806290009778,0.18390259927531677,0.05535217720562378,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723394.471554,4366123.17894,0.17533085134029366,0.550899799082762,0.3244764692636793,0.0001623416789011678,0.14057045445830518,0.0808165548345938,0.18630780172909164,0.06717156535308784,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723402.209197,4366123.18735,0.17650101304405322,0.550899799082762,0.3244764692636793,0.00013708327762290695,0.14169626588956052,0.0865212728021661,0.18886006587635282,0.06717156535308784,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723409.946918,4366123.19577,0.1773845686216219,0.5342058657772237,0.3244764692636793,0.00013708327762290695,0.14284428486294926,0.0907563029672643,0.18886006587635282,0.07427853574787437,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723417.684562,4366123.20419,0.18336361967006112,0.5342058657772237,0.3244764692636793,0.00011922910624129202,0.14401119929165063,0.09641824419338234,0.19155091322666193,0.07642334525292249,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723425.422207,4366123.21262,0.1884009281758599,0.5342058657772237,0.3244764692636793,0.00010830655433728686,0.14519700917566453,0.1020961278181647,0.19437461917266413,0.08655650207441616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723433.159855,4366123.22099,0.187066982367988,0.5342058657772237,0.3244764692636793,0.00010419309328363324,0.14640060496590612,0.10778706628709965,0.1973233774316029,0.0855832941702391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
723440.897578,4366123.22944,0.18616080708942784,0.5342058657772237,0.3244764692636793,0.00010654739333348928,0.14762087711329036,0.11348888010501935,0.20039009729664092,0.0855832941702391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723448.635224,4366123.23789,0.18742363121394393,0.5008179991661472,0.3244764692636793,0.00011500186860535777,0.14885558995921333,0.11920011996295433,0.20356764469270353,0.08994744827731072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723456.372949,4366123.24635,0.18867353346498056,0.5342058657772237,0.3244764692636793,0.0001295740231889303,0.15010474350367498,0.12491933655193509,0.2068510756407115,0.08806493887476181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723464.110596,4366123.25482,0.189910500997733,0.5008179991661472,0.3244764692636793,0.00014965996599325404,0.15136502565985444,0.1306465298719616,0.2102332777497089,0.0782797352421308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723471.848247,4366123.26322,0.19082853203098657,0.5008179991661472,0.3244764692636793,0.00014965996599325404,0.15263751285596844,0.13494536835371246,0.2102332777497089,0.0782797352421308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723479.585973,4366123.27171,0.19187587171266762,0.5342058657772237,0.3244764692636793,0.00017526844906320949,0.15391890956563054,0.14068271789995263,0.2137078325205403,0.07642334525292249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723487.323622,4366123.28021,0.18219560304867838,0.5008179991661472,0.3244764692636793,0.0002061631671893549,0.15520918266797218,0.146424404309674,0.21726979597412652,0.07735707466775957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723495.061349,4366123.28871,0.18021731046026424,0.5008179991661472,0.3244764692636793,0.00024187150995258477,0.15650612962525778,0.1521711798959294,0.2209134868713503,0.11156583406099303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723502.799001,4366123.29714,0.17806985179458873,0.5008179991661472,0.3244764692636793,0.00028251600598021287,0.15737409509751443,0.15792157322289496,0.22463318060485682,0.10557499505778625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723510.536652,4366123.30566,0.21636097230444323,0.5008179991661472,0.3244764692636793,0.0003276240448533141,0.15867993500791389,0.16367558429057055,0.22842393319556686,0.10557499505778625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723518.27438,4366123.31418,0.27484986735427136,0.46743013255507077,0.10155370412069353,0.00037719562657169414,0.1599902296750873,0.16943323522581075,0.23229996942539255,0.1038390950456587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
722713.552466,4366130.1772,0.0771179913993243,0.5650562473942101,1.0,0.03581950248423735,0.33166297618772694,0.34117286313000467,0.5352302744992595,0.0069452445066949895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722721.290132,4366130.18494,0.07868973949811339,0.5650562473942101,1.0,0.03503717470410844,0.32723534540482435,0.3373793688146591,0.5289568420984155,0.0069452445066949895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722729.027721,4366130.19268,0.08024532883265077,0.5651897891815119,1.0,0.03503717470410844,0.32274769960872907,0.3333763553140916,0.5226841469576098,0.006679339079057539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722736.765311,4366130.20042,0.08175684764242858,0.5640545884684298,1.0,0.034254829419890054,0.3182011649089601,0.3294168432094631,0.5226841469576098,0.007169281108903889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722744.502981,4366130.2081,0.08324896437478015,0.5630196237033491,1.0,0.033470156091756215,0.31359905339233823,0.325408762659216,0.5164128829686426,0.006519857332055249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722752.240572,4366130.21586,0.08471038202401442,0.5630196237033491,1.0,0.03268546525953275,0.3089436172779017,0.3209946322021141,0.5101416189796755,0.006519857332055249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722759.978163,4366130.22363,0.08579423948531996,0.5629528209660204,1.0,0.03189960165330674,0.285853039677202,0.3174273849739895,0.503871048882509,0.016425380868199467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722767.715832,4366130.23141,0.08717839563457494,0.5635537908492174,1.0,0.031114910821083308,0.2813231647741416,0.3127022173232383,0.4976004787853424,0.030806888480891758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722775.453424,4366130.2392,0.08689415295243999,0.5587793376396358,1.0,0.030330228740904658,0.2767544059718051,0.3080132934601515,0.4913313398400146,0.045811402728708005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722783.191019,4366130.24691,0.08829845617779099,0.5588127071662918,1.0,0.02954671943472853,0.27215007535701335,0.30329392304527825,0.4850629381547249,0.054260323801689256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722790.92869,4366130.25472,0.08968186090597385,0.5588127071662918,1.0,0.02954671943472853,0.26751464424697435,0.29854193764687803,0.47879592425303635,0.054260323801689256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722798.666284,4366130.26252,0.0910438212327909,0.545591115046634,1.0,0.028764382902554925,0.2628513916076406,0.2938283644678828,0.47879592425303635,0.0568894015946841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722806.403956,4366130.27034,0.09090913061121436,0.5440886585016415,1.0,0.02798321914438387,0.2581637288884377,0.28904084334116215,0.4725289103513478,0.05434592577904244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722814.141551,4366130.27817,0.09237248782595102,0.5421855765947434,1.0,0.02720558246026511,0.2550274807569619,0.28402056983199875,0.46626332760149797,0.04480713464216613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722821.879149,4366130.28592,0.09346065471921718,0.5421855765947434,1.0,0.026430291324151423,0.25030977741029437,0.28027566608912624,0.4599984387434487,0.04480713464216613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722829.616822,4366130.29376,0.09489987012361119,0.5428533492119304,1.0,0.02565735448808759,0.24557875947460733,0.27521481192881736,0.45373428714543756,0.03386852071513145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722837.354419,4366130.30161,0.09632744813499086,0.5436212304057463,1.0,0.024887935974031244,0.24083886514624053,0.2701561040733946,0.44747152333102763,0.021678943236451916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722845.092093,4366130.30946,0.09774543749969812,0.5427865464779404,1.0,0.024123226060074637,0.2320780642965644,0.2651278648966127,0.44121019066845635,0.011049050422018796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722852.829691,4366130.31733,0.09915653562670981,0.5423191183820453,1.0,0.024123226060074637,0.22751374369056776,0.2600546860783496,0.44121019066845635,0.006309039379605121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722860.567291,4366130.32512,0.09382323144251983,0.5423191183820453,1.0,0.023363207242128037,0.22295498739043007,0.25477338206669775,0.4349495952659232,0.006309039379605121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722868.304967,4366130.333,0.0948459925905001,0.542486029696003,1.0,0.022607888272236365,0.21840845269066111,0.24943483588246498,0.42869038764699124,0.005102863330373564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722876.042567,4366130.34088,0.10554686447528815,0.5414176317202495,1.0,0.02185961469840461,0.21387857778760072,0.24411801826934718,0.422432611179898,0.0032200002319209666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722883.780166,4366130.34878,0.11680534859720858,0.542486029696003,1.0,0.021116040972627648,0.20937201997575872,0.24014472113436772,0.41617700312468153,0.0012349824967694636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722891.517846,4366130.3566,0.13286763552116662,0.542486029696003,1.0,0.020380694168958047,0.20489440980273033,0.23481414061775346,0.40992204559302814,0.0012349824967694636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722899.255447,4366130.36451,0.14897842442748904,0.541751518028843,1.0,0.019652392761348336,0.20045121221177004,0.22945165317695607,0.4036692564732516,0.003795811162045754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722906.993126,4366130.37243,0.16494806177549518,0.5425194629033369,0.02724611573969827,0.01893113674979849,0.19605024372777485,0.2241101862479298,0.3974185923971143,0.005653326441314463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722914.730728,4366130.38035,0.1748254981908863,0.5408834645710425,1.0,0.01893113674979849,0.19169819476612282,0.21879336863481202,0.3974185923971143,0.0036755731567277338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722922.46833,4366130.38828,0.1725412038212574,0.5408834645710425,1.0,0.018220453208360937,0.1874017226213236,0.21350049227825882,0.3911693594728157,0.0036755731567277338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722930.205936,4366130.39615,0.16944985753056468,0.541150548145646,1.0,0.01751799658903061,0.1831674514670189,0.20815466635889687,0.38492225159215643,0.01188525940527984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722937.943616,4366130.4041,0.16551266800876033,0.542486029696003,1.0,0.016824939665810057,0.17900435705849294,0.20413063234655818,0.37867796264693704,0.02543423223595223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722945.681221,4366130.41205,0.16025123050659598,0.5335380931600369,1.0,0.016143627986704295,0.17491899732765104,0.1987492928257303,0.37243584211359443,0.027879462585601828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722953.418903,4366130.42001,0.1553539945955227,0.5310674108999366,1.0,0.015472880025665908,0.17091925504112648,0.19334330398899394,0.3661965405156917,0.01046614603434104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722961.156508,4366130.42798,0.1499524844986328,0.5310674108999366,1.0,0.014815058834789702,0.16701284736121202,0.18796050409576928,0.35996005785322893,0.01046614603434104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722968.894116,4366130.43588,0.14461024033040534,0.5326700397055751,1.0,0.014167810114025764,0.16320759081280434,0.18260381389084981,0.3537264591785622,0.016739184112845574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722976.631799,4366130.44387,0.1390244715107884,0.533671666789347,1.0,0.014167810114025764,0.15951123567906444,0.1772746716197778,0.3537264591785622,0.01605040079839015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722984.369406,4366130.45187,0.13337406763416473,0.538546260417566,1.0,0.01353466093742653,0.15593267491310586,0.17197671715011778,0.34749711059117416,0.014882305607449128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722992.10709,4366130.45987,0.12764714725623152,0.538546260417566,1.0,0.012915602552946936,0.15361550585241185,0.16645906514216768,0.3412706026233447,0.014882305607449128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
722999.844698,4366130.46788,0.12538009061444508,0.5348402051837379,1.0,0.012309470938629635,0.1502481071817129,0.16233424330760005,0.3350490603187132,0.026295870399712894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723007.582309,4366130.47582,0.1255190842455799,0.5324696951842834,1.0,0.011718602890434637,0.14701963399271206,0.15683979130658898,0.328831789785479,0.03363610165652361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723015.319995,4366130.48384,0.1266558494572453,0.5312009526872384,1.0,0.011141834386404204,0.14393452448174932,0.15132576810277623,0.32261950659956157,0.03562248835251022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723023.057605,4366130.49187,0.12777753486824978,0.5328035814928769,1.0,0.010581519726588218,0.14100278115102316,0.1458349338424752,0.3164128829686426,0.04583452621628978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723030.795214,4366130.49991,0.12888089074301642,0.5328035814928769,1.0,0.010036468632894674,0.13822773264778876,0.1403238092566014,0.3102119622609597,0.04583452621628978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723038.532905,4366130.50788,0.12996700888994062,0.531434666735186,1.0,0.010036468632894674,0.1356160528269898,0.13470393118088006,0.3102119622609597,0.06592244275857667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723046.270516,4366130.51594,0.13291612465872635,0.5291642971543691,1.0,0.00950786263137074,0.1331733059944854,0.12909201877277737,0.30401813226011404,0.07850855238006271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723054.008127,4366130.524,0.13276097226333983,0.5505992823008244,0.04976356676424228,0.008996874496019006,0.13090391378618127,0.12349750913573568,0.2978321302261437,0.06872944925513269,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
723061.745817,4366130.53207,0.1328730303391203,0.5505992823008244,0.04976356676424228,0.008501158678834386,0.1288112379702005,0.11931468175210701,0.2916546500508493,0.06872944925513269,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
723069.483429,4366130.54015,0.1329010448580654,0.5426863742172946,1.0,0.008023060727822037,0.12689749764471298,0.11375715715235525,0.2854871228860695,0.04095706837443556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723077.221122,4366130.54816,0.13136129959006573,0.5426196351639827,1.0,0.007562589395026548,0.12516378579836945,0.10822500099128309,0.2793302426236049,0.018812737473766345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723084.958736,4366130.55625,0.1290414379563566,0.5416179762415412,1.0,0.007118563154400834,0.1236101189916043,0.10271242709643981,0.27318544041529425,0.01215067496341547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723092.69635,4366130.56436,0.12337486247067657,0.5412840899329479,1.0,0.006692154779947293,0.1222375902130683,0.09707078725932178,0.2670548629888956,0.010357324771347555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723100.434042,4366130.57247,0.11920817482416232,0.5412840899329479,1.0,0.006692154779947293,0.1210417778268555,0.09144872968843265,0.2670548629888956,0.010357324771347555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723108.171659,4366130.5805,0.1148604525008886,0.5410170063583443,1.0,0.006283364271665801,0.12002155572344704,0.08585059677896725,0.2609406137039294,0.008265242290880655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723115.909275,4366130.58863,0.11140598358269549,0.5409835731510103,1.0,0.00589219162955662,0.11917026660833309,0.08167066801327753,0.25484486097227255,0.005972843031401015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723123.646969,4366130.59676,0.10587593552565716,0.540416036478486,1.0,0.005518645605664382,0.11848234617565469,0.0761269173804495,0.24877111762116544,0.00484330352883523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
