POINT_X,POINT_Y,PLA_base,PLA_cf,Delta,PLA_base_desnorm,PLA_cf_desnorm,delta_desnorm
722125.32263,4366376.22154,0.0004321250361003,0.0012735939726004,-0.0008414689365001,0.004010440014302514,0.011819894250481723,-0.007809454236179209
723067.6943,4368288.11684,0.1409066679538877,0.1415864632482908,-0.0006797952944031,1.3077181191444431,1.3140271223783497,-0.006309003233906596
723524.709783,4367595.1701,0.1067349987003625,0.0978248126221923,0.0089101860781701,0.9905797488093363,0.9078866303886742,0.08269311842066207
722643.041906,4367262.90569,0.2235166096168951,0.091730635756143,0.1317859738607521,2.074399491310121,0.851328160695731,1.22307133061439
722789.359059,4368110.61942,0.1659794998716034,0.1380131577644534,0.0279663421071499,1.5404125478267678,1.2808642040132543,0.25954834381351355
722688.59481,4368364.76861,0.057306130434778,0.0592789082700863,-0.0019727778353083,0.5318432846069324,0.5501521223485464,-0.01830883774161396
723392.795739,4368049.62269,0.1070125619363634,0.1144993337913618,-0.0074867718549984,0.9931557409763324,1.0626385223865498,-0.06948278141021735
722951.60483,4368357.3352,0.1242697760796037,0.1252543920368994,-0.0009846159572957,1.1533154548406643,1.1624534193277367,-0.00913796448707238
722727.997766,4367447.92225,0.1125579935480027,0.0857043167457922,0.0268536768022104,1.0446214487552594,0.7953994621038422,0.24922198665141726
722325.220947,4368110.1577,0.2044678823623459,0.1678995819311518,0.0365683004311941,1.897613210439676,1.5582323297858254,0.3393808806538505
721838.222111,4367601.17875,0.2020026089853424,0.1413202146811928,0.0606823943041496,1.87473364973069,1.311556138709186,0.5631775110215038
722620.530664,4366353.57526,0.0900325869739703,0.0831768818799664,0.0068557050940038,0.8355690118074395,0.7719429967924956,0.06362601501494392
722186.135818,4367894.29053,0.2406238201918483,0.1246938506825561,0.1159299695092922,2.233167061090473,1.1572511808797707,1.0759158802107023
723137.996917,4367479.16895,0.107827872039234,0.0609002697414896,0.0469276022977444,1.000722421884537,0.5651995562608341,0.4355228656237029
722882.67421,4367509.72292,0.1066745467273957,0.0803568548886644,0.0263176918387312,0.9900187097787874,0.7457710601016864,0.244247649677101
722992.150705,4366076.51284,0.1203044507967429,0.1885320200042932,-0.0682275692075502,1.1165143027305626,1.749716618657112,-0.6332023159265494
721652.796075,4367231.15859,0.0516281584668171,0.0472835491608259,0.0043446093059912,0.4791475042700741,0.43882631583697906,0.04032118843309501
723137.951526,4367533.10631,0.1223444011962725,0.0645159153910785,0.057828485805194,1.1354465515613548,0.5987554226866907,0.5366911288746641
723277.981497,4366623.97442,0.2261889130890707,0.2000193003337284,0.0261696127553423,2.099200444459906,1.856327078223227,0.24287336623667888
722101.014382,4367932.73493,0.6000870604096805,0.3538829439538056,0.2462041164558749,5.569251855552189,3.284295516916314,2.2849563386358747
722410.769315,4367501.54543,0.3445563265235665,0.2313032877615721,0.1132530387619943,3.1977376074791013,2.146665624954503,1.0510719825245984
723145.99861,4367163.25055,0.1141846751256039,0.0859419082461898,0.028242766879414,1.0597182571887944,0.7976044869939797,0.26211377019481474
723617.766919,4367348.70099,0.0960765674566493,0.0964691367120358,-0.0003925692553864,0.8916616219282129,0.895304955034748,-0.003643333106535196
723525.747702,4366423.87942,0.1636030074722849,0.1512103227067064,0.0123926847655785,1.518356940269467,1.4033436577320086,0.11501328253745835
722233.496539,4366584.39212,0.0558736800614515,0.0396836732348553,0.0161900068265961,0.5185490854382506,0.36829384497553036,0.15025524046272026
722712.087883,4368002.67373,0.1721586888270034,0.1248205880919319,0.0473381007350714,1.5977599925994894,1.1584273977971165,0.43933259480237297
722387.686647,4367332.00455,0.1661397946074639,0.1649746870934942,0.0011651075139697,1.5419002015590728,1.5310871419012564,0.010813059657816426
722100.783712,4368256.33208,0.084824665452567,0.0970178214688204,-0.0121931560162534,0.7872356473505483,0.9003971554860454,-0.11316150813549708
723433.073057,4366223.40778,0.1849750469374855,0.1677071554861545,0.0172678914513309,1.716705277204517,1.5564464700221992,0.1602588071823179
722813.226302,4367286.19402,0.1607265515522125,0.0883306147084855,0.072395936843727,1.4916613013744362,0.8197734500914802,0.671887851282956
723160.899717,4367841.3378,0.1748097859891132,0.1447231518310627,0.0300866341580504,1.6223641355037697,1.3431379128992547,0.279226222604515
722852.658687,4366346.10128,0.1452437018711592,0.1397232736885204,0.0055204281826388,1.3479690023660662,1.2967353449054064,0.051233657460659776
723470.426741,4367741.50885,0.1446034360520374,0.1353748189139439,0.0092286171380935,1.342026861906053,1.2563784676790228,0.08564839422703008
722248.426011,4367339.57676,0.2072611393485582,0.1740046113410658,0.0332565280074924,1.9235367016792246,1.614891519114374,0.30864518256485063
723354.123634,4368041.87529,0.109805745437448,0.1134766379849028,-0.0036708925474547,1.0190785502195332,1.0531471487283697,-0.03406859850883648
723114.120311,4368272.75711,0.146768363472211,0.1432455980212217,0.0035227654509892,1.3621189899444517,1.3294251204729066,0.03269386947154507
723269.063549,4368003.25826,0.1750810801576434,0.1303945820202943,0.044686498137349,1.6248819460868804,1.2101581850051857,0.41472376108169473
722921.066784,4367864.19984,0.1261805235049133,0.1209610140074196,0.0052195094974937,1.1710486044883706,1.1226076950407586,0.048440909447611924
723145.408226,4367864.43623,0.1875575579806783,0.1470216746477002,0.040535883332978,1.7406728901863175,1.364469905048607,0.37620298513771044
722015.829043,4368063.63722,0.6576849744545106,0.4260664035919281,0.2316185708625824,6.1038031079173205,3.954211422543972,2.1495916853733483
723555.558048,4367703.07788,0.149800162044918,0.1231800631728045,0.0266200988721134,1.390256323575978,1.1432021129131325,0.2470542106628455
723417.511199,4366323.57639,0.1676322716365856,0.1568405316731816,0.010791739963404,1.5557514925003078,1.4555961620807638,0.10015533041954394
722751.903726,4366561.77753,0.1122079832310556,0.0990390759919368,0.0131689072391188,1.0413730940818737,0.9191558927528083,0.12221720132906544
723169.603194,4366693.21446,0.1679417145152767,0.1597654929859145,0.0081762215293621,1.5586233513355265,1.4827419669032091,0.0758813844323174
723131.333583,4366192.25823,0.0980689083565315,0.1654151248929898,-0.0673462165364582,0.9101520193815195,1.5351747305095185,-0.625022711127999
723122.181031,4367887.52644,0.1970796540760516,0.1459569162388233,0.0511227378372283,1.8290449862480118,1.3545881593227382,0.4744568269252736
723471.599508,4366408.40697,0.1656671053081824,0.1513149840631938,0.0143521212449885,1.537513295173646,1.404314992547034,0.13319830262661214
722085.886111,4367447.29983,0.2520345834034231,0.1743832632386454,0.0776513201647776,2.3390673851966857,1.6184056888446192,0.7206616963520664
723440.260324,4366855.33418,0.1490871108576519,0.1402479383317847,0.0088391725258672,1.3836386810541172,1.301604620933534,0.08203406012058334
723262.53985,4366585.42658,0.2100972538218682,0.1851507406288669,0.0249465131930012,1.9498579421043338,1.7183358446359607,0.23152209746837316
723455.774742,4366809.11497,0.1709634811157217,0.1740038995542441,-0.0030404184385223,1.5866675808429662,1.6148849132061003,-0.028217332363134062
722465.299593,4367000.73752,0.1494543087563236,0.0844518770365116,0.065002431719812,1.3870465492010093,0.7837758950665588,0.6032706541344506
722519.544186,4366885.20257,0.0913633583553556,0.0918232774863276,-0.0004599191309719,0.8479195547103909,0.8521879444867362,-0.004268389776345249
722845.049398,4366184.25597,0.1042287031725952,0.1298199931002847,-0.0255912899276895,0.9673194721937216,1.2048255747556684,-0.23750610256194682
722689.255888,4367524.93651,0.1081729784152819,0.0835712341620988,0.0246017442531831,1.00392526435852,0.7756028777062879,0.22832238665223203
723594.675073,4367217.67979,0.0993279817980899,0.1018373019831267,-0.0025093201850368,0.9218371523618715,0.9451255000345408,-0.023288347672669296
722410.959037,4367247.26649,0.204534181900519,0.17466991007652,0.0298642718239989,1.8982285192012758,1.621065983556909,0.27716253564436677
722402.773766,4367848.26864,0.19953458160515,0.1687332297467808,0.0308013518583691,1.851828529834743,1.5659691982343789,0.28585933160036414
722233.225563,4366961.98627,0.1454935672190717,0.0772221395745567,0.068271427644515,1.3502879376411407,0.7166785829737785,0.6336093546673622
723354.533239,4367571.8664,0.0915127774336506,0.0803313096881312,0.0111814677455193,0.849306274294848,0.7455339817428015,0.10377229255204645
722240.622641,4367432.03425,0.1845971740299412,0.1664373802808008,0.0181597937491403,1.7131983370780839,1.5446620167568306,0.16853632032125332
722333.276204,4367678.6905,0.2020858349960509,0.1848856203373677,0.0172002146586831,1.875506048679356,1.7158753321990343,0.15963071648032168
723432.617511,4366747.44081,0.1399462669195618,0.1482423369822168,-0.0082960700626549,1.298804887056349,1.3757985545396796,-0.0769936674833307
722233.700404,4366299.25798,0.0262419620006235,0.0262882458875302,-4.6283886906708926e-05,0.24354482075571982,0.24397436946630413,-0.00042954871058431543
722936.871956,4367455.84148,0.1187696182169544,0.0830285880916547,0.0357410301252997,1.1022699209451707,0.7705667207315554,0.3317032002136153
722348.427798,4368110.18017,0.2033588552237404,0.1685554538860725,0.0348034013376678,1.8873206181526172,1.5643193067312258,0.32300131142139143
723369.770444,4367841.56406,0.1880034777051701,0.1435849817991685,0.0444184959060015,1.744811355113986,1.3325748530030235,0.41223650211096263
722131.720039,4368264.06563,0.130073478846302,0.1216422500612631,0.0084312287850388,1.207178110003469,1.1289300695881233,0.07824804041534583
722504.134259,4366800.42194,0.086545099380767,0.0879058559101539,-0.0013607565293869,0.8032025469541516,0.8158313742130979,-0.012628827258946318
722580.442927,4368179.75032,0.2264530814480845,0.1841969577412545,0.04225612370683,2.101652122259143,1.709484033845368,0.3921680884137748
722489.196213,4366083.71676,0.0222682218518179,0.0330848332072572,-0.0108166113554392,0.20666557246446504,0.30705172780156054,-0.1003861553370955
722836.97613,4366608.10095,0.1050467414734389,0.0965183827225597,0.0085283587508791,0.9749114727973944,0.8957619944438324,0.07914947835356201
722920.82107,4368164.68822,0.1588544007225564,0.1279787022047188,0.0308756985178376,1.4742863566875477,1.1877370330868298,0.28654932360071794
722403.142275,4367355.1359,0.1508681527557601,0.1617134346078958,-0.0108452818521356,1.4001680674552897,1.5008203062117094,-0.10065223875641971
722812.590787,4368079.82427,0.1696957281185412,0.1179485088713844,0.0517472192471567,1.5749018951654425,1.0946494187745273,0.4802524763909153
721861.649233,4367277.57616,0.2031512458535681,0.1722074598582512,0.0309437859953169,1.885393849611278,1.5982126238495094,0.28718122576176874
721799.69104,4367377.69143,0.1954418947407308,0.1685951612972215,0.0268467334435092,1.8138453680276883,1.5646878208816055,0.24915754714608274
723463.139509,4367232.94486,0.1017726945091339,0.1015037009165654,0.0002689935925684,0.9445258948802965,0.9420294353440402,0.0024964595362563236
722000.287634,4368163.78358,0.059305682793336,0.087368969480622,-0.028063286687286,0.550400609731674,0.8108486709669223,-0.2604480612352482
722535.227703,4366607.79994,0.0785508782969142,0.0840514985195462,-0.0055006202226319,0.7290102612972229,0.7800600862354028,-0.05104982493817989
723355.286839,4366701.11973,0.2275897810998661,0.219001680691309,0.008588100408557,2.112201535940165,2.032497610807415,0.07970392513274982
723456.064229,4366477.74773,0.1595258581588297,0.1414475889967703,0.0180782691620593,1.4805179784297935,1.3127382665872567,0.16777971184253682
723123.52587,4366277.02261,0.1286477261972667,0.1418960945297597,-0.013248368332493,1.1939460706710807,1.3169007297307236,-0.12295465905964287
722063.306523,4366545.70318,0.0314788405669724,0.0054941884939743,0.0259846520729981,0.2921469280116716,0.05099013373814492,0.24115679427352665
721954.322016,4367516.52647,0.2444796747921536,0.1789915120455107,0.0654881627466428,2.268952244281774,1.661173646882174,0.6077785973995999
723154.475837,4366277.05518,0.1354935790619825,0.1381552789147054,-0.0026616998527228,1.257480649709707,1.28218319342658,-0.02470254371687286
723084.124919,4367140.06805,0.1268985899011989,0.0797333686189884,0.0471652212822105,1.177712791860105,0.7399846462737766,0.43772814558632833
723044.648723,4368095.47563,0.1526869509167133,0.1268264822876671,0.0258604686290462,1.4170478599071519,1.1770435798624537,0.2400042800446982
723455.443548,4367186.70239,0.0828586253145819,0.1035208926142475,-0.0206622672996656,0.7689893404245358,0.9607504665851586,-0.1917611261606228
722727.851955,4367632.84902,0.1126350206945215,0.0852987723801533,0.0273362483143681,1.045336317658423,0.7916357103753827,0.2537006072830402
722171.583154,4366607.45277,0.0579507263563625,0.0305865606446241,0.0273641657117383,0.537825611621141,0.2838659102376545,0.25395970138348645
723176.273442,4367956.92876,0.1787596962604452,0.1510478577126526,0.0277118385477925,1.6590222249031015,1.4018358623981473,0.2571863625049542
721984.864938,4368094.42745,0.7485447204718771,0.4623544002028176,0.2861903202690595,6.947048767566702,4.290990876381047,2.6560578911856556
723339.067463,4367564.14429,0.1063413260215905,0.0886411852199832,0.0177001408016072,0.9869261751174883,0.8226557741933489,0.16427040092413936
723477.792977,4368157.58375,0.1445170338165686,0.1380332207751666,0.006483813041402,1.3412249852418905,1.2810504035949721,0.06017458164691836
722186.595735,4367254.75805,0.2266369183731162,0.1712964287690779,0.0553404896040382,2.1033582649230973,1.5897575813755387,0.5136006835475586
722031.979154,4367092.79677,0.2070107127725964,0.15943778027291,0.0475729324996863,1.9212125577926649,1.4797005504898268,0.441512007302838
723478.972147,4366824.55258,0.139138981788225,0.1358470041959352,0.0032919775922898,1.2913126838207254,1.2607606964111324,0.030551987409592973
722535.105357,4366769.62818,0.1633648598487947,0.1049373060691392,0.0584275537796554,1.516146754145619,0.9738958312869058,0.5422509228587132
722187.008108,4366676.82235,0.0864735816021707,0.0381447526900167,0.048328828912154,0.8025388090610523,0.3540115238502614,0.44852728521079094
722983.378365,4367348.01371,0.1258456728319338,0.0876922064383799,0.0381534663935539,1.16794094252587,0.813848549060523,0.35409239346534704
721884.549473,4367732.20722,0.2114528381674844,0.1321155986699166,0.0793372394975678,1.962438767671588,1.2261304926946759,0.7363082749769121
722651.355872,4366515.4395,0.1550341472837714,0.1043285401990781,0.0507056070846933,1.4388315786123334,0.9682460336573419,0.4705855449549915
722317.843859,4367624.73957,0.2474160095178981,0.1808693668643575,0.0665466426535406,2.296203602790839,1.6786015288084737,0.6176020739823651
723029.27348,4367979.88709,0.1711598199405008,0.1167930503847044,0.0543667695557963,1.5884897503852846,1.0839259092281577,0.5045638411571269
723115.475548,4366654.62644,0.1135139445382913,0.1218689573029444,-0.008355012764653,1.0534933811426153,1.1310340805053702,-0.07754069936275498
722721.068824,4366415.32649,0.1206531080548122,0.0960446521846787,0.0246084558701335,1.1197501000165906,0.8913654245939104,0.22838467542268015
722280.113767,4366314.71456,0.0332530249579177,0.033755969786733,-0.0005029448288152,0.3086126716732966,0.31328037175536083,-0.004667700082064241
723602.238543,4367410.32759,0.1021824131426605,0.098939484281002,0.0032429288616585,0.9483283869028115,0.918231607998955,0.030096778903856536
723238.463603,4367602.56162,0.1457396144873361,0.1147740413308046,0.0309655731565315,1.352571438312526,1.0651880115768875,0.28738342673563855
721977.822852,4367092.74729,0.2328644975739263,0.1515472801106884,0.0813172174632378,2.1611548069715654,1.406470871716739,0.7546839352548265
722628.197305,4366446.05963,0.0730806001729834,0.0751891068421119,-0.0021085066691284,0.6782420334815966,0.6978105352111144,-0.01956850172951774
722828.834573,4367116.68618,0.1055643699916177,0.0831778870477458,0.0223864829438719,0.979715448379514,0.7719523254930957,0.2077631228864183
722457.023979,4367717.33605,0.1720729796329691,0.1870733598504264,-0.0150003802174572,1.5969645478725403,1.7361791733354337,-0.13921462546289343
722425.7433,4368164.1881,0.1924356010947267,0.1881820875092007,0.004253513585526,1.785944738984108,1.7464689862281084,0.03947575275599968
723355.611419,4366323.50925,0.1892320823452672,0.173967749656247,0.0152643326890202,1.756213715076438,1.614549415409562,0.141664299666876
722952.752417,4366954.99184,0.0989163187437248,0.0887398761833725,0.0101764425603523,0.9180166146755232,0.8235716993436212,0.09444491533190202
721900.095116,4367624.35004,0.2264612251056113,0.1620834073424216,0.0643778177631897,2.101727701425541,1.5042539268881072,0.5974737745374339
723323.207422,4368011.02209,0.1446522264644896,0.1304024625776887,0.0142497638868008,1.3424796730279878,1.2102313224077177,0.13224835062027007
722557.111117,4368341.52295,0.1030726338797291,0.0667686935669076,0.0363039403128215,0.9565902939140802,0.619662870728177,0.3369274231859032
722604.371297,4367247.45605,0.2114747314819276,0.0900599673537407,0.1214147641281868,1.9626419538259499,0.8358231219872821,1.1268188318386678
722249.169726,4366306.97895,0.0285650658524875,0.0284700517214041,9.501413108337424e-05,0.26510494309663696,0.26422314167022615,0.0008818014264108109
721900.079361,4367647.46542,0.2235365458583666,0.146379377854629,0.0771571680037375,2.074584514379494,1.3585089156478611,0.7160755987316327
722921.123358,4367794.85477,0.1623674289767086,0.1118169715385633,0.0505504574381453,1.5068898577690197,1.0377442163112574,0.4691456414577624
723014.419168,4367232.46277,0.118061256616487,0.0839095869877256,0.0341516696287614,1.0956958012580844,0.7787430422361928,0.3169527590218916
722797.900224,4367101.24323,0.1007450453221218,0.0808703715207533,0.0198746738013685,0.9349885501861508,0.7505368743389832,0.1844516758471676
722751.68624,4366839.19751,0.2550240911504326,0.138360294352041,0.1166637967983915,2.366812228679653,1.2840858883522441,1.0827263403274088
722882.443478,4367794.81469,0.1610776072114738,0.091009553153868,0.0700680540576058,1.4949193575978255,0.8446359807010736,0.6502833768967519
723501.603788,4367479.56418,0.0594660689906275,0.0619171637324501,-0.0024510947418226,0.5518891122937203,0.5746370847790965,-0.02274797248537619
722658.25696,4367594.25275,0.1258956150251744,0.0887801756120196,0.0371154394131548,1.1684044430255904,0.8239457078543484,0.34445873517124204
721977.605122,4367408.67337,0.2396586007116432,0.1793649989564235,0.0602936017552196,2.2242091102600092,1.6646398817151755,0.5595692285448337
722225.593935,4366815.56711,0.1274056190150272,0.06714092308898,0.0602646959260472,1.1824183971285795,0.6231174360625433,0.5593009610660362
723060.364582,4367802.70573,0.1480019264638014,0.1394787331692275,0.0085231932945738,1.3735673670768718,1.2944658279791459,0.07910153909772588
723254.370504,4367094.01482,0.0787451104067479,0.0659279001711223,0.0128172102356256,0.7308128789663336,0.6118596860095855,0.11895319295674811
722751.078678,4367609.75691,0.109325213190361,0.0809061930377066,0.0284190201526543,1.0146188554763822,0.7508693245165036,0.26374953095987863
723084.584366,4366585.23796,0.4341732031993641,0.2801164869515796,0.1540567162477845,4.02944852018357,2.5996882246732724,1.429760295510298
722843.831891,4367710.01892,0.1007071428669369,0.069691279968611,0.0310158628983259,0.9346367873623957,0.6467866346193468,0.2878501527430489
723044.468529,4368311.20592,0.1391264446680238,0.1412183392263582,-0.0020918945583343,1.2911963300704943,1.310610659122465,-0.019414329051970824
722271.595837,4367393.53674,0.1816040189749612,0.1704052189146156,0.0111988000603456,1.68541964387893,1.581486494623123,0.10393314925580688
723208.483123,4366462.06774,0.1386362124868766,0.1446980629239008,-0.0060618504370242,1.2866466127634064,1.3429050692804139,-0.05625845651700745
722642.206663,4368333.90379,0.1819265454432239,0.1611675140836539,0.0207590313595699,1.688412928104406,1.495753759883344,0.1926591682210621
723053.869437,4366300.06935,0.1234010775352484,0.1397262968184618,-0.0163252192832133,1.1452532896995542,1.2967634017877265,-0.15151011208817233
723292.484056,4367756.72386,0.2421028884780161,0.1401978351337338,0.1019050533442823,2.246893908977519,1.3011396261900652,0.9457542827874539
722689.617124,4367062.60524,0.1290800132167897,0.112611988077616,0.0164680251391736,1.1979580140113786,1.0451225579343728,0.15283545607700577
723114.178867,4368203.41553,0.1452448497985064,0.1397616703142487,0.0054831794842577,1.3479796559810668,1.2970916939973836,0.05088796198368328
722643.896226,4366153.22806,0.0635872403718169,0.0400472002031836,0.0235400401686333,0.590136631488799,0.37166764417313924,0.21846898731565978
722781.888192,4367779.30131,0.0298933935611667,0.0701288761459423,-0.0402354825847755,0.2774328069090853,0.6508478508717371,-0.37341504396265185
723199.66473,4367741.21339,0.1779007025954008,0.131125973585616,0.0467747290097847,1.6510501282215133,1.216946039803325,0.43410408841818837
723539.830455,4367988.14705,0.1310701984501771,0.1284142227413465,0.0026559757088305,1.2164284052848855,1.1917789858579646,0.024649419426920893
722363.852956,4368171.83252,0.2016832105609778,0.2077169248752847,-0.0060337143143069,1.8717693960666657,1.9277667285501965,-0.05599733248353078
722821.361321,4366785.32595,0.1860396993478223,0.1194957164884536,0.0665439828593686,1.7265860391855177,1.1090086500607417,0.617577389124776
722404.183757,4365944.91323,6.94939055166998e-05,0.0014287591083523,-0.0013592652028356,0.0006449548536911017,0.013259941498981494,-0.012614986645290392
722836.009017,4367817.88198,0.1336026094824354,0.0845280649471964,0.0490745445352389,1.2399310531020153,0.7844829752403295,0.45544807786168584
723108.082664,4366238.47355,0.1253300541146483,0.1634922911904881,-0.0381622370758398,1.1631556193828592,1.5173294112682323,-0.3541737918853731
723183.956799,4368018.57608,0.1749680928886945,0.1552503979577374,0.019717694930957,1.6238333406448335,1.4408385448455785,0.18299479579925504
723308.155826,4367525.58403,0.1236006429107312,0.0948908673247659,0.0287097755859652,1.1471054040193542,0.8806574475420631,0.26644795647729114
722341.063586,4367609.35154,0.2292678438998639,0.1791019337798811,0.0501659101199827,2.127775200128559,1.6621984422653902,0.46557675786316866
722000.696301,4367578.21075,0.2498076371817426,0.1670760967258681,0.0827315404558745,2.3183996767997708,1.5505897778794155,0.7678098989203552
723485.508019,4368180.70652,0.1665727828377174,0.1386334333335628,0.0279393495041546,1.5459186526536943,1.2866208201646803,0.25929783248901406
722659.371426,4366153.2434,0.0669121442207472,0.0451866435832116,0.0217255006375356,0.6209941989183416,0.41936548081901776,0.20162871809932387
722558.116932,4367031.65152,0.1032135832768763,0.0845394396058029,0.0186741436710733,0.957898408591749,0.784588540486991,0.173309868104758
723416.335171,4367672.10256,0.146689706075932,0.1279213551406005,0.0187683509353315,1.3613889911174806,1.1872048099073578,0.1741841812101228
722233.584789,4366461.09215,0.0439692396696426,0.0395031263556084,0.0044661133140342,0.40806707188486757,0.3666182363703832,0.04144883551448436
722419.262005,4366484.38747,0.0698990065288599,0.0576887939374524,0.0122102125914075,0.6487144907712922,0.5353946850001796,0.11331980577111256
723316.548495,4366762.72681,0.1798480273360052,0.1914697853458451,-0.0116217580098399,1.6691227424144768,1.7769812543392163,-0.1078585119247395
722340.755165,4368025.42058,0.228390871849851,0.1413772940002251,0.0870135778496258,2.119636250734337,1.3120858770161867,0.8075503737181504
722434.180044,4367231.87783,0.2020082906020936,0.174619720878413,0.0273885697236806,1.8747863793373118,1.6206001906692982,0.2541861886680137
